aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14808685,lsidyv34224f6e,"davenant, charles.","davenant, charles",https://www.wikidata.org/wiki/Q2372111,Q2372111,"circe, a tragedy. as it is acted at his royal highness the duke of york's theatre. [electronic resource]","circe, a tragedy",as it is acted at his royal highness the duke of york's theatre,,"dryden, john, 1631-1700.","dryden, john",,,"london : richard tonson, 1677.",1677,london,richard tonson,tragedy
14808690,lsidyv3423fbe0,"davenant, william, sir.","davenant, william",https://www.wikidata.org/wiki/Q450199,Q450199,"the cruell brother. a tragedy, etc. [in verse.] [electronic resource]","the cruell brother. a tragedy, etc.",[in verse.],,,,,,"london : a. m. for iohn waterson, 1630.",1630,london,a. m. for iohn waterson,tragedy
14808701,lsidyv345c7c54,"davenport, robert.","davenport, robert",https://www.wikidata.org/wiki/Q2620071,Q2620071,"king john and matilda, a tragedy. as it was acted with great applause by her majesties servants at the cock-pit in drury-lane. [electronic resource]","king john and matilda, a tragedy",as it was acted with great applause by her majesties servants at the cock-pit in drury-lane,,,,,,"london : andrew pennycuicke, 1655.",1655,london,andrew pennycuicke,tragedy
14808937,lsidyv38dfa0d8,"de la pasture, elizabeth lydia rosabelle, afterwards clifford (elizabeth lydia rosabelle) lady.","de la pasture, elizabeth lydia rosabelle, afterwards clifford elizabeth lydia rosabelle",https://www.wikidata.org/wiki/Q6929950,Q6929950,a toy tragedy. [electronic resource],a toy tragedy,,,,,,,"london : cassell & co., 1894.",1894,london,cassell & co.,tragedy
14809234,lsidyv349c8830,"dixon, william john.","dixon, william john",,,sir walter ralegh: a tragedy ... illustrated by n. c. bishop-culpeper. [electronic resource],sir walter ralegh: a tragedy,illustrated by n. c. bishop-culpeper...,,"culpeper, n. c. bishop.","culpeper, n. c. bishop",,,"london : chiswick press, 1897.",1897,london,chiswick press,tragedy
14809391,lsidyv346a3289,"downes, joseph.","downes, joseph",https://www.wikidata.org/wiki/Q135359101,Q135359101,"the proud shepherd's tragedy; a scenic poem; edited by j. d. to which are added, fragments of a correspondence, and poems. [electronic resource]",the proud shepherd's tragedy; a scenic poem,"edited by j. d. to which are added, fragments of a correspondence, and poems",,,,,,"edinburgh, 1823.",1823,edinburgh,,tragedy
14809416,lsidyv3a068772,"doyle, arthur conan, sir, 1859-1930","doyle, arthur conan",https://www.wikidata.org/wiki/Q35610,Q35610,"the tragedy of the korosko, etc. [a tale.] [electronic resource]","the tragedy of the korosko, etc.",[a tale.],,,,,,"london : smith, elder & co., 1898.",1898,london,smith elder & co.,tragedy
14809466,lsidyv3390fabf,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"all for love or, the world well lost. a tragedy, as it is acted at the theatre-royal; and written in imitation of shakespeare's stile. [electronic resource]","all for love or, the world well lost. a tragedy",", as it is acted at the theatre-royal; and written in imitation of shakespeare's stile",,,,,,"] henry herringman; printed by tho. newcomb : [london, 1678.",1678,london,] henry herringman; printed by tho. newcomb,tragedy
14809467,lsidyv3391019a,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,amboyna: a tragedy. as it is acted at the theatre-royal. [electronic resource],amboyna: a tragedy,as it is acted at the theatre-royal,,,,,,"henry herringman; printed by t. n. [thomas newcomb] : london, 1673.",1673,london,henry herringman; printed by t. n. [thomas newcomb],tragedy
14809470,lsidyv3a583f7e,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[aureng-zebe: a tragedy. acted at the royal theatre, etc.] [electronic resource]",aureng-zebe: a tragedy,"acted at the royal theatre, etc",another edition,,,,,"henry herringman; printed by j. m. : london, 1685.",1685,london,henry herringman; printed by j. m.,tragedy
14809474,lsidyv3860e2fd -- lsidyv31b3ae2b,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"don sebastian, king of portugal: a tragedy acted at the theatre royal. [electronic resource]","don sebastian, king of portugal: a tragedy",acted at the theatre royal,,,,,,"printed for jo. hindmarsh : london, 1690.",1690,london,printed for jo. hindmarsh,tragedy
14809485,lsidyv3390fd68 -- lsidyv31b29dc7,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[oedipus: a tragedy. as it is acted at his royal highness the duke's theatre. the authors mr. dryden, and mr. lee.] [electronic resource]",oedipus: a tragedy,"as it is acted at his royal highness the duke's theatre. the authors mr. dryden, and mr. lee",the third edition,,,,,"printed for richard bentley : london, 1687.",1687,london,printed for richard bentley,tragedy
14809496,lsidyv3a5838de,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"troilus and cressida, or, truth found too late. a tragedy as it is acted at the dukes theatre. to which is prefix'd, a preface containing the grounds of criticism in tragedy. [electronic resource]","troilus and cressida, or, truth found too late. a tragedy","as it is acted at the dukes theatre. to which is prefix'd, a preface containing the grounds of criticism in tragedy",,"shakespeare, william, 1564-1616","shakespeare, william",,,"printed for jacob tonson; and abel swall : london, 1679.",1679,london,printed for jacob tonson; and abel swall,tragedy
14809498,lsidyv3422d40b,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[tyrannick love, or the royal martyr. a tragedy. as it is acted by his majesties servants, at the theatre royal.] [electronic resource]","tyrannick love, or the royal martyr. a tragedy","as it is acted by his majesties servants, at the theatre royal","the second edition, review'd by the authour",,,,,"printed for h. herringman : london, 1672.",1672,london,printed for h. herringman,tragedy
14809533,lsidyv34993a9e,"dudley, john, 1st duke of northumberland.","dudley, john",https://www.wikidata.org/wiki/Q347125,Q347125,john dudley. a tragedy [in five acts and in verse] for the stage and closet. by scriptor ignotus. [electronic resource],john dudley. a tragedy,[in five acts and in verse] for the stage and closet. by scriptor ignotus,,,,,,"london : reeves and turner, 1886.",1886,london,reeves and turner,tragedy
14809795,lsidyv349cf8fd,"edwards, john, of old court, in the county of wicklow.","edwards, john",https://www.wikidata.org/wiki/Q432795,Q432795,abradatas and panthea; a tragedy in five acts [and in verse] from the cyropaedia of xenophon. [electronic resource],abradatas and panthea; a tragedy in five acts,[and in verse] from the cyropaedia of xenophon,,,,,,"london, 1803.",1803,london,,tragedy
14809951,lsidyv3cb7f1da,"ellms, charles.","ellms, charles",,,"the tragedy of the seas; or sorrow on the ocean, lake and river, from shipwreck, plague, fire and famine. [electronic resource]","the tragedy of the seas; or sorrow on the ocean, lake and river, from shipwreck, plague, fire and famine",,,,,,,"new york, 1841.",1841,new york,,tragedy
14810159,lsidyv349cfb6a,epicharis.,epicharis,https://www.wikidata.org/wiki/Q454101,Q454101,"epicharis, an historical tragedy [in five acts and in verse]. by the author of granby [t. h. lister]. [electronic resource]","epicharis, an historical tragedy",[in five acts and in verse]. by the author of granby [t. h. lister],,,,,,"london, 1829.",1829,london,,tragedy
14810381,lsidyv3b796dcd -- lsidyv3b797f37 -- lsidyv3b733406,"farjeon, benjamin leopold.","farjeon, benjamin leopold",https://www.wikidata.org/wiki/Q4888572,Q4888572,the tragedy of featherstone. a novel ... second edition. [electronic resource],the tragedy of featherstone. a novel,second edition...,,,,,,"london : ward & downey, 1887.",1887,london,ward & downey,tragedy
14810447,lsidyv3add68d2,"fearon, alec.","fearon, alec",,,“the root of all evil.” a farmhouse tragedy of thirty years ago. [a novel.] [electronic resource],“the root of all evil.” a farmhouse tragedy of thirty years ago,[a novel.],,,,,,"pp. 270. sonnenschein & co.: london, 1889 [1888].",1888,london,pp. 270. sonnenschein & co.,tragedy
14810489,lsidyv3a9592bb,"fenn, george manville.","fenn, george manville",https://www.wikidata.org/wiki/Q644784,Q644784,lady maude's mania; a tragedy in high life. [electronic resource],lady maude's mania; a tragedy in high life,,,,,,,"london & new york : f. warne & co., 1890.",1890,london & new york,f. warne & co.,tragedy
14810554,lsidyv3499b7ca,,,,,the weight of a crown. a tragedy in five acts [and in verse]. by ferragus. [electronic resource],the weight of a crown. a tragedy in five acts,[and in verse]. by ferragus,,,,,,"london : saunders and otley, 1852.",1852,london,saunders and otley,tragedy
14810595,lsidyv3492d8ab,"field, michael.","field, michael",https://www.wikidata.org/wiki/Q3719235,Q3719235,"the father's tragedy. william rufus. loyalty or love. [dramas, in prose and verse.] [electronic resource]",the father's tragedy. william rufus. loyalty or love,"[dramas, in prose and verse.]",,,,,,"london; j. baker & son clifton : g. bell & sons, [1885.].",1885,london,g. bell & sons,tragedy
14810836,lsidyv39b5862b,"fitzgerald, shafto justin adair.","fitzgerald, shafto justin adair",,,"a tragedy of grub street, and other stories. [electronic resource]","a tragedy of grub street, and other stories",,,,,,,"london : g. redway, 1897.",1897,london,g. redway,tragedy
14810871,lsidyv345c8554,"fletcher, john, dramatist.","fletcher, john",https://www.wikidata.org/wiki/Q312444,Q312444,"cupid's revenge ... [a tragedy, in five acts, and in prose and verse.] by j. f. [and f. beaumont.] [electronic resource]",cupid's revenge,"[a tragedy, in five acts, and in prose and verse.] by j. f. [and f. beaumont.]..",,"beaumont, francis, 1584-1616.","beaumont, francis",,,"london : t. creede for j. harison, 1615.",1615,london,t. creede for j. harison,tragedy
14810988,lsidyv3423fde1,"ford, john, dramatist.","ford, john",https://www.wikidata.org/wiki/Q503798,Q503798,the chronicle historie of perkin warbeck. a strange truth. [a tragedy in five acts and chiefly in verse.] [electronic resource],the chronicle historie of perkin warbeck. a strange truth,[a tragedy in five acts and chiefly in verse.],,,,,,"london, 1634.",1634,london,,tragedy
14810990,lsidyv345b3eb9,"ford, john, dramatist.","ford, john",https://www.wikidata.org/wiki/Q503798,Q503798,'t is pitty shees a whore. [a tragedy in five acts and chiefly in verse.] [electronic resource],'t is pitty shees a whore,[a tragedy in five acts and chiefly in verse.],,"ford, john, dramatist.","ford, john",,,"london, 1633.",1633,london,,tragedy
14811397,lsidyv3498ca02,,,,,begin. garcia: a tragedy [in five acts and in verse. by f. g. tomlins]. [electronic resource],begin. garcia: a tragedy,[in five acts and in verse. by f. g. tomlins],,"tomlins, frederick guest.","tomlins, frederick guest",,,"[london, 1835?]",1835,london,[ ?],tragedy
14811520,lsidyv346f90b4,"gent, thomas, of york.","gent, thomas",https://www.wikidata.org/wiki/Q7789971,Q7789971,"the contingencies, vicissitudes or changes of this transitory life. set forth in a ... prologue, spoken for the most part on the 18th and 20th of february 1761 at the tragedy of jane shore. with a benedictive epilogue, etc. [electronic resource]","the contingencies, vicissitudes or changes of this transitory life",". set forth in a...prologue, spoken for the most part on the 18th and 20th of february 1761 at the tragedy of jane shore. with a benedictive epilogue, etc",,,,,,"york, [1761.]",1761,york,,tragedy
14811548,lsidyv3a0c71ce,"gerard, emily, afterwards laszowska (emily de)","gerard, emily, afterwards laszowska emily de",,,the tragedy of a nose. (a brief delirium.). [electronic resource],the tragedy of a nose. (a brief delirium.),,,,,,,"london : digby, long & co., 1898.",1898,london,digby long & co.,tragedy
14811554,lsidyv34ed1c40,"gerard, william.","gerard, william",,,dolcino. a tragedy. [electronic resource],dolcino. a tragedy,,,,,,,"london : kegan paul & co., 1899.",1899,london,kegan paul & co.,tragedy
14811742,lsidyv345cc65b,"glapthorne, henry.","glapthorne, henry",https://www.wikidata.org/wiki/Q5721984,Q5721984,"the tragedy of albertus wallenstein ... duke of friedland, etc. [in five acts and in verse.] [electronic resource]","the tragedy of albertus wallenstein ... duke of friedland, etc.",[in five acts and in verse.],,,,,,"london, 1639.",1639,london,,tragedy
14811803,lsidyv3499bbe9,"goldsmith, john borough.","goldsmith, john borough",,,"king henry the first; or, the conquest of normandy. an historical tragedy in five acts [and in verse]. [electronic resource]","king henry the first; or, the conquest of normandy. an historical tragedy in five acts",[and in verse],,,,,,"london, 1834.",1834,london,,tragedy
14811965,lsidyv349c9d73,"graham, david, dramatic author.","graham, david",,,rizzio: an historical tragedy. [electronic resource],rizzio: an historical tragedy,,,,,,,"london : a. constable & co., 1898.",1898,london,a. constable & co.,tragedy
14812114,lsidyv338ef640,,,,,the grecian daughter: a tragedy [in five acts and in verse. by a. murphy]. a new edition. [electronic resource],the grecian daughter: a tragedy,[in five acts and in verse. by a. murphy]. a new edition,,"murphy, arthur, 1727-1805.","murphy, arthur",,,"london, 1772.",1772,london,,tragedy
14812282,lsidyv34997507,"griffith, george, of kidderminster.","griffith, george",,,"the two houses: a staffordshire tragedy. (founded on facts.) [in three acts and in verse, etc.] [electronic resource]",the two houses: a staffordshire tragedy,"(founded on facts.) [in three acts and in verse, etc.]",,,,,,"london, stourbridge [printed], 1866.",1866,london,[printed],tragedy
14812400,lsidyv349b47ce,"gurney, archer thompson.","gurney, archer thompson",https://www.wikidata.org/wiki/Q4785972,Q4785972,iphigenia at delphi: a tragedy [in five acts and in verse]. [electronic resource],iphigenia at delphi: a tragedy,[in five acts and in verse],,,,,,"london, 1855.",1855,london,,tragedy
